7.225332322518813744e-01,6.913361897195151595e-01,3.279864404286562870e-05,5.156030584460008503e-01
-1.694771033558812451e-02,1.775991604417052894e-02,-9.996986348377615572e-01,8.523684023144642574e-02
-6.911284275777035413e-01,7.223149300452027521e-01,2.454869503179208171e-02,1.985000000000001208e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
